175,Gabriel,García,González,56,37,Calle:Faro de Alejandría Colonia:Siete Maravillas Alcaldia:Gustavo A. Madero C.P:07707,Fauna,Sembrando Oportunidades-Conciencia Colectiva-Calidad de vida-Anticorrupcion-Clonación-Convivencia Internacional-Reconstruccion-Cerebros Exploradores-Teletón-Don Gato-Sputnik-MAGA-Paperclip-Vuelo al desarrollo-Rápido y Eficaz-Saber más-CEMEX-Langosta-Alimentemos al mundo-Integración Familiar-La Raza Cósmica-Laguna-Revolucion Tecnologica-Hazlo Posible-Apoyo comunitario-Ciencia T-TerraMar-Aprendizaje Dinamico-ProTierra
176,Francisco,Gómez,Williams,37,19,Calle:Templo de Diana Colonia:Siete Maravillas Alcaldia:Gustavo A. Madero C.P:07707,Nuevo Amanecer,Hazlo Posible-Apoyo comunitario-Club Inclusivo-Teletón-Reconstruccion-Aprendizaje Dinamico-Paperclip-Laguna-Luciernaga-Tecnologia para todos-TerraMar-Metro-Revolucion Tecnologica-Pureza
177,Leonardo,Sánchez,Hazel,40,18,Calle:Uruyen Colonia:Siete Maravillas Alcaldia:Gustavo A. Madero C.P:07707,Nuevo Rumbo-Escuela Global,Integración Familiar-Calidad de vida-Viaje en el tiempo-Clonación-Anticorrupcion-MAGA-Teletón-La Raza Cósmica-Pureza-Rápido y Eficaz
178,Sergio,Rodríguez,Pérez,30,4,Calle:Joyas Colonia:Tres Estrellas Alcaldia:Gustavo A. Madero C.P:07820,Internacional-Flora-Cometa,Tecnologia para todos-Hazlo Posible
179,Saul,Yañes,Escañuela,19,0,Calle:Mármol Colonia:Tres Estrellas Alcaldia:Gustavo A. Madero C.P:07820,ONG-Cometa-Escuela Global,El trabajador no tiene ningun proyecto histórico
180,Roque,Skywalker,Reyes,18,0,Calle:Aerolito Colonia:Tres Estrellas Alcaldia:Gustavo A. Madero C.P:07820,Cometa-ONG-Flora,El trabajador no tiene ningun proyecto histórico
181,Jordan,Williams,Miller,26,1,Calle:Jaguar Colonia:Cocoyotes Alcaldia:Gustavo A. Madero C.P:07180,Mundo Educa-Cometa,Tecnologia para todos
182,Pedro,Anderson,Pérez,26,6,Calle:Puma Colonia:Cocoyotes Alcaldia:Gustavo A. Madero C.P:07180,Nuevo Rumbo,Convivencia Internacional-Paperclip-Sembrando Oportunidades-Hazlo Posible
183,Enrique,O'Brien,Vázquez,59,2,Calle:Leones Colonia:Cocoyotes Alcaldia:Gustavo A. Madero C.P:07180,Nuevo Rumbo,El trabajador no tiene ningun proyecto histórico
184,Martin,López,West,40,20,Calle:Artes Colonia:Dinamita Alcaldia:Gustavo A. Madero C.P:07070,Cometa-Internacional-Flora,Luciernaga-Metro-Hazlo Posible-Rápido y Eficaz-Revolucion Tecnologica-Aprendizaje Dinamico-Caras Inocentes-TerraMar-Sputnik-Mundo Tecnologico-Laguna-MAGA-Convivencia Internacional-ProTierra-Conciencia Colectiva-Langosta-Alimentemos al mundo-Reconstruccion-Don Gato-Clonación
185,Leonardo,West,Smith,53,8,Calle:Calle sexta Colonia:Dinamita Alcaldia:Gustavo A. Madero C.P:07070,Vista hacia el futuro-Escuela Global,Caras Inocentes-Sputnik-Luciernaga-Alimentemos al mundo-Clonación-Teletón-Revolucion Tecnologica-Metro
186,Roque,Palacios,Wilson,26,0,Calle:Calle Octava Colonia:Dinamita Alcaldia:Gustavo A. Madero C.P:07070,Nuevo Rumbo-Cometa,El trabajador no tiene ningun proyecto histórico
187,Lorena,Reyes,Hernández,36,6,Calle:Dique Colonia:El Olivo Alcaldia:Gustavo A. Madero C.P:07920,Nuevo Amanecer,Sputnik-Vuelo al desarrollo-Cerebros Exploradores-Hazlo Posible-Integración Familiar
188,Marco,Palacios,Byrne,26,4,Calle:Rompeolas Colonia:El Olivo Alcaldia:Gustavo A. Madero C.P:07920,Cometa,Calidad de vida-viendo hacia el futuro
189,Antonela,Pérez,Curtis,56,24,Calle:Nube Colonia:Lomas Quebradas Alcaldia:La Magdalena Contreras C.P:10000,Escuela Global-Flora-Mundo Educa,Pureza-CEMEX-Integración Familiar-Hazlo Posible-Conciencia Colectiva-Saber más-Mundo Tecnologico-Caras Inocentes-Aprendizaje Dinamico-Paperclip-Clonación-Apoyo comunitario-Rápido y Eficaz-Tecnologia para todos-Revolucion Tecnologica-Vuelo al desarrollo-Sputnik-Ciencia T-TerraMar-Convivencia Internacional-Calidad de vida-Don Gato
190,Gabriel,Spilberg,Rodríguez,34,4,Calle:Violeta Colonia:Lomas Quebradas Alcaldia:La Magdalena Contreras C.P:10000,Vista hacia el futuro,ProTierra-Mundo Tecnologico-Luciernaga-Metro
191,Ramon,Joyce,Sumner,32,4,Calle:Presa Reventada Colonia:Lomas Quebradas Alcaldia:La Magdalena Contreras C.P:10000,Nuevo Rumbo-Escuela Global-Fauna,MAGA-Unidad-Cerebros Exploradores-Caras Inocentes
192,Ramon,Ramírez,López,41,17,Calle:Ecologistas Colonia:Tierra Unida Alcaldia:La Magdalena Contreras C.P:10369,Escuela Global,Sembrando Oportunidades-Reconstruccion-Mundo Tecnologico-ProTierra-Paperclip-Ciencia T-Revolucion Tecnologica-Alimentemos al mundo-Hazlo Posible-viendo hacia el futuro-Vuelo al desarrollo-Convivencia Internacional-Pureza
193,Kytzia,Hazel,Sumner,49,8,Calle:Tochihuehue Colonia:El Ocotal Alcaldia:La Magdalena Contreras C.P:10643,ONG-Nuevo Rumbo-Escuela Global,Viaje en el tiempo-Don Gato-Calidad de vida-Caras Inocentes-Teletón
194,Mateo,Jones,Williams,55,11,Calle:Cerro Temamatla Colonia:El Ocotal Alcaldia:La Magdalena Contreras C.P:10643,Escuela Global-ONG,Teletón-CEMEX-Integración Familiar-Aprendizaje Dinamico-Orbia-Tecnologia para todos
195,Nepamuceno,Michaels,Almazo,25,5,Calle:Conejal Colonia:San Bernabé Ocotepec Alcaldia:La Magdalena Contreras C.P:10300,Cometa-Nuevo Amanecer-Flora,Convivencia Internacional-Anticorrupcion-Revolucion Tecnologica-Tecnologia para todos-Ciencia T
196,Ramon,Reyes,Rivera,48,15,Calle:Maquihuana Colonia:San Bernabé Ocotepec Alcaldia:La Magdalena Contreras C.P:10300,Nuevo Rumbo-Fauna,Laguna-Ciencia T-Paperclip-Convivencia Internacional-La Raza Cósmica-Mundo Tecnologico-Vuelo al desarrollo-TerraMar-Calidad de vida
197,Federico,Hazel,Morales,18,0,Calle:Columba Colonia:San Bernabé Ocotepec Alcaldia:La Magdalena Contreras C.P:10300,Nuevo Rumbo,El trabajador no tiene ningun proyecto histórico
198,Pedro,Rosillo,Brown,38,17,Calle:Coconetla Colonia:El Ocotal Alcaldia:La Magdalena Contreras C.P:10643,Nuevo Amanecer-Mundo Educa,Hazlo Posible-La Raza Cósmica-Apoyo comunitario-Sputnik-Metro-Conciencia Colectiva-Don Gato-Aprendizaje Dinamico-MAGA-viendo hacia el futuro-Caras Inocentes-Viaje en el tiempo-ProTierra
199,Jordan,González,Almazo,32,11,Calle:Leopoldo Salazar Colonia:Copilco el Alto Alcaldia:Coyoacán C.P:04360,Nuevo Amanecer,Teletón-Mundo Tecnologico-Laguna-Anticorrupcion-La Raza Cósmica-Revolucion Tecnologica-CEMEX
200,Jordan,Sumner,Gutiérrez,29,10,Calle:Luis Enrique Erro Colonia:Copilco el Alto Alcaldia:Coyoacán C.P:04360,Flora-Escuela Global,Orbia-ProTierra-Reconstruccion-Alimentemos al mundo-Clonación-Unidad-Calidad de vida
201,Antonela,González,Reyes,21,2,Calle:José Mancisidor Colonia:Copilco el Alto Alcaldia:Coyoacán C.P:04360,Escuela Global-Nuevo Rumbo-Cometa,Aprendizaje Dinamico
202,Luis,Wilson,Flores,61,14,Calle:Cerro Tuera Colonia:Copilco el Bajo Alcaldia:Coyoacán C.P:04340,Nuevo Amanecer,Paperclip-Mundo Tecnologico-Rápido y Eficaz-Vuelo al desarrollo-ProTierra-TerraMar-Hazlo Posible-Anticorrupcion-La Raza Cósmica-viendo hacia el futuro-Reconstruccion
203,Pedro,González,López,49,12,Calle:Mirasol Colonia:Copilco el Bajo Alcaldia:Coyoacán C.P:04340,Flora-Escuela Global,Convivencia Internacional-Hazlo Posible-Calidad de vida-CEMEX-Anticorrupcion-Luciernaga-Integración Familiar-viendo hacia el futuro-Viaje en el tiempo
204,Rafael,Yorke,Davis,59,13,Calle:Miguel G. Kramer Colonia:Atlántida Alcaldia:Coyoacán C.P:04370,Mundo Educa-Fauna-Internacional,Orbia-Sputnik-Club Inclusivo-Conciencia Colectiva-Pureza-ProTierra-Integración Familiar-Alimentemos al mundo-Cerebros Exploradores-Saber más-Viaje en el tiempo-Caras Inocentes
205,Matias,Quintero,Varela,30,4,Calle:Central Colonia:Atlántida Alcaldia:Coyoacán C.P:04370,Vista hacia el futuro,Sembrando Oportunidades-Metro-Pureza
206,Sergio,Cruz,Jones,42,17,Calle:Siempreviva Colonia:Xotepingo Alcaldia:Coyoacán C.P:04610,ONG-Internacional-Cometa,Don Gato-Conciencia Colectiva-Teletón-Sputnik-CEMEX-Cerebros Exploradores-Aprendizaje Dinamico-Calidad de vida-Integración Familiar-Laguna-Viaje en el tiempo
207,Ramon,Miller,Sumner,25,5,Calle:Caléndula Colonia:Xotepingo Alcaldia:Coyoacán C.P:04610,Internacional-ONG-Nuevo Amanecer,Ciencia T-ProTierra-Integración Familiar-Luciernaga
208,Frida,Wilson,Villa,30,0,Calle:Botón Colonia:El Reloj Alcaldia:Coyoacán C.P:04640,Nuevo Rumbo,El trabajador no tiene ningun proyecto histórico
209,Adrián,O'Brien,González,31,3,Calle:Corola Colonia:El Reloj Alcaldia:Coyoacán C.P:04640,Escuela Global-Mundo Educa,Anticorrupcion-Aprendizaje Dinamico
210,Angel,Michaels,Reyes,31,2,Calle:Cerro de Zempoala Colonia:Hermosillo Alcaldia:Coyoacán C.P:04240,Fauna-ONG-Vista hacia el futuro,El trabajador no tiene ningun proyecto histórico
211,Jordan,Pérez,Wilson,62,43,Calle:Yaquis Colonia:Huayamilpas Alcaldia:Coyoacán C.P:04390,Escuela Global-Internacional,TerraMar-Convivencia Internacional-ProTierra-Calidad de vida-Alimentemos al mundo-Pureza-Ciencia T-MAGA-Vuelo al desarrollo-Apoyo comunitario-CEMEX-Laguna-Viaje en el tiempo-Caras Inocentes-Metro-viendo hacia el futuro-Don Gato-Saber más-La Raza Cósmica-Luciernaga-Sputnik-Tecnologia para todos-Aprendizaje Dinamico-Conciencia Colectiva-Unidad-Reconstruccion-Sembrando Oportunidades-Mundo Tecnologico-Rápido y Eficaz-Integración Familiar-Anticorrupcion-Teletón-Clonación-Orbia-Paperclip-Cerebros Exploradores-Revolucion Tecnologica-Hazlo Posible-Club Inclusivo-Langosta
212,Leonardo,Villa,Rodríguez,54,20,Calle:Miguel Hidalgo Colonia:Villa Milpa Alta Alcaldia:Milpa Alta C.P:12000,Escuela Global-Vista hacia el futuro,Aprendizaje Dinamico-MAGA-Reconstruccion-Integración Familiar-Pureza-Ciencia T-Viaje en el tiempo-ProTierra-Don Gato-Sputnik-Alimentemos al mundo-Vuelo al desarrollo-La Raza Cósmica-Convivencia Internacional-Calidad de vida
213,Bastian,Williams,Rosillo,59,12,Calle:Juan de la Barrera Colonia:Condesa Alcaldia:Cuauhtémoc  C.P:06140,Vista hacia el futuro-Nuevo Amanecer-Internacional,Tecnologia para todos-Sputnik-Reconstruccion-Integración Familiar-Teletón-CEMEX-Saber más
214,Matias,Cruz,Mao,29,2,Calle:Antonio Sola Colonia:Condesa Alcaldia:Cuauhtémoc  C.P:06140,Cometa,Cerebros Exploradores-Metro
215,Jordan,Quintero,Rourke,30,5,Calle:Fernando Montes de Oca Colonia:Condesa Alcaldia:Cuauhtémoc  C.P:06140,Vista hacia el futuro,Don Gato-CEMEX-Rápido y Eficaz-Orbia-Reconstruccion
216,Daniela,López,Hernández,25,5,Calle:Yautepec Colonia:Condesa Alcaldia:Cuauhtémoc  C.P:06140,Internacional,Caras Inocentes-Hazlo Posible-Reconstruccion-Calidad de vida
217,Sebastian,Quintero,O'Brien,55,6,Calle:Cuautla Colonia:Condesa Alcaldia:Cuauhtémoc  C.P:06140,Cometa,CEMEX-Mundo Tecnologico-Hazlo Posible-Viaje en el tiempo-Integración Familiar-Anticorrupcion
218,Sofia,O'Brien,Rodríguez,50,31,Calle:Cuernavaca Colonia:Condesa Alcaldia:Cuauhtémoc  C.P:06140,Mundo Educa-Cometa,Saber más-La Raza Cósmica-Revolucion Tecnologica-Integración Familiar-viendo hacia el futuro-Tecnologia para todos-Cerebros Exploradores-Calidad de vida-Caras Inocentes-TerraMar-MAGA-Orbia-CEMEX-Conciencia Colectiva-Alimentemos al mundo-Reconstruccion-Langosta-Aprendizaje Dinamico
219,Sofia,Pérez,West,30,6,Calle:El Oro Colonia:Roma Norte Alcaldia:Cuauhtémoc  C.P:06700,Fauna-Mundo Educa,Orbia-Tecnologia para todos-Teletón-Vuelo al desarrollo-TerraMar-Luciernaga
220,Lorena,Xu,Wilkins,55,11,Calle:Avenida Álvaro Obregón Colonia:Roma Norte Alcaldia:Cuauhtémoc  C.P:06700,Escuela Global-Internacional-Fauna,Mundo Tecnologico-Aprendizaje Dinamico-Luciernaga-Vuelo al desarrollo-CEMEX-Clonación-Paperclip-La Raza Cósmica-Conciencia Colectiva-Ciencia T
221,Federico,Reyes,Gómez,43,22,Calle:Frontera Colonia:Roma Norte Alcaldia:Cuauhtémoc  C.P:06700,Vista hacia el futuro-Internacional,Saber más-Aprendizaje Dinamico-Hazlo Posible-MAGA-Integración Familiar-TerraMar-Orbia-Vuelo al desarrollo-Revolucion Tecnologica-Teletón-Luciernaga-Anticorrupcion-Metro-Club Inclusivo-CEMEX-Convivencia Internacional-ProTierra-Calidad de vida-Caras Inocentes-Rápido y Eficaz
222,Enrique,Ramírez,Greenwood,50,28,Calle:Flora Colonia:Roma Norte Alcaldia:Cuauhtémoc  C.P:06700,Flora-Vista hacia el futuro,Alimentemos al mundo-Mundo Tecnologico-Sembrando Oportunidades-Calidad de vida-Hazlo Posible-Unidad-Rápido y Eficaz-Ciencia T-Langosta-MAGA-Sputnik-TerraMar-Viaje en el tiempo-Luciernaga-La Raza Cósmica-Cerebros Exploradores
223,Alejandro,Gutiérrez,Hernández,32,5,Calle:Tepeji Colonia:Roma Sur Alcaldia:Cuauhtémoc  C.P:06760,Escuela Global-Nuevo Amanecer-Mundo Educa,MAGA-CEMEX-Hazlo Posible
224,Grasiela,Sánchez,Quintero,30,3,Calle:Tehuantepec Colonia:Roma Sur Alcaldia:Cuauhtémoc  C.P:06760,ONG-Vista hacia el futuro-Internacional,Unidad
225,Roque,Morales,López,34,7,Calle:Ario Colonia:Roma Sur Alcaldia:Cuauhtémoc  C.P:06760,Cometa,Integración Familiar-Saber más-Clonación-Aprendizaje Dinamico-Viaje en el tiempo-Teletón-Calidad de vida
226,Rafael,Curtis,García,40,22,Calle:Piedras Negras Colonia:Roma Sur Alcaldia:Cuauhtémoc  C.P:06760,Escuela Global,Teletón-Unidad-Alimentemos al mundo-Pureza-Apoyo comunitario-Revolucion Tecnologica-Convivencia Internacional-viendo hacia el futuro-Metro-Viaje en el tiempo-Anticorrupcion-Orbia-Sembrando Oportunidades-Integración Familiar-Reconstruccion-Cerebros Exploradores-Mundo Tecnologico-MAGA-Paperclip-Rápido y Eficaz-Tecnologia para todos
227,Rodrigo,Sánchez,Reyes,23,4,Calle:Eligio Ancona Colonia:Santa María la Ribera Alcaldia:Cuauhtémoc  C.P:06400,Mundo Educa-Fauna-ONG,Laguna-Conciencia Colectiva-Caras Inocentes
228,Adrián,Jones,Michaels,26,1,Calle:Naranjo Colonia:Santa María la Ribera Alcaldia:Cuauhtémoc  C.P:06400,Escuela Global,El trabajador no tiene ningun proyecto histórico
229,Samantha,Reyes,Rosillo,61,24,Calle:Jaime Torres Bodet Colonia:Santa María la Ribera Alcaldia:Cuauhtémoc  C.P:06400,Cometa-Fauna,Anticorrupcion-Aprendizaje Dinamico-Sputnik-Tecnologia para todos-Ciencia T-Teletón-Club Inclusivo-Vuelo al desarrollo-Alimentemos al mundo-Convivencia Internacional-Saber más-Apoyo comunitario-Reconstruccion-Laguna-Sembrando Oportunidades-CEMEX-Calidad de vida-Viaje en el tiempo-Integración Familiar-Revolucion Tecnologica-La Raza Cósmica-Langosta
230,Jordan,Gutiérrez,Jones,34,2,Calle:Tilos Colonia:Santa María Insurgentes Alcaldia:Cuauhtémoc  C.P:06430,Flora-Mundo Educa-Escuela Global,El trabajador no tiene ningun proyecto histórico
231,Saul,Sánchez,Cruz,56,37,Calle:Maple Colonia:Santa María Insurgentes Alcaldia:Cuauhtémoc  C.P:06430,Nuevo Rumbo-Escuela Global,Cerebros Exploradores-Caras Inocentes-TerraMar-viendo hacia el futuro-Unidad-Vuelo al desarrollo-Viaje en el tiempo-Rápido y Eficaz-Reconstruccion-Sputnik-Revolucion Tecnologica-Hazlo Posible-Conciencia Colectiva-Anticorrupcion-Orbia-Saber más-Mundo Tecnologico-Paperclip-Ciencia T-Club Inclusivo-Metro-Tecnologia para todos-Alimentemos al mundo-La Raza Cósmica-Teletón-ProTierra-Integración Familiar-Clonación-Pureza-Calidad de vida-Don Gato-MAGA-Aprendizaje Dinamico-Convivencia Internacional
232,Daniela,Reyes,Rickles,45,9,Calle:Chopo Colonia:Santa María Insurgentes Alcaldia:Cuauhtémoc  C.P:06430,Nuevo Rumbo-Internacional,Revolucion Tecnologica-Pureza-Apoyo comunitario-Anticorrupcion-Metro-Mundo Tecnologico-Calidad de vida-Teletón
233,Angel,Jackson,Wilkins,32,12,Calle:José María Roa Bárcenas Colonia:Vista Alegre Alcaldia:Cuauhtémoc  C.P:06860,Mundo Educa-Vista hacia el futuro-Nuevo Rumbo,Caras Inocentes-Convivencia Internacional-Metro-Cerebros Exploradores-Apoyo comunitario-Club Inclusivo-CEMEX-Viaje en el tiempo-Sputnik-ProTierra
234,Samantha,Johnson,Curtis,27,7,Calle:Francisco Ayala Colonia:Vista Alegre Alcaldia:Cuauhtémoc  C.P:06860,Internacional-ONG-Fauna,Langosta-Integración Familiar-Teletón-Sputnik-Luciernaga-Sembrando Oportunidades-Viaje en el tiempo
235,Annie,Hazel,Morales,32,0,Calle:Mariano Matamoros Colonia:Santa María Tepepan Alcaldia:Xochimilco C.P:16243,Nuevo Amanecer-Cometa-Nuevo Rumbo,El trabajador no tiene ningun proyecto histórico
236,Adrián,Yañes,González,40,8,Calle:Ignacio Aldama Colonia:Santa María Tepepan Alcaldia:Xochimilco C.P:16243,Nuevo Rumbo,Saber más-Aprendizaje Dinamico-Vuelo al desarrollo-Metro-Apoyo comunitario
237,Ramon,Miller,Morales,50,8,Calle:Cerro Tláloc  Colonia:Santa María Tepepan Alcaldia:Xochimilco C.P:16243,Internacional,Caras Inocentes-Club Inclusivo-Sputnik-Don Gato-MAGA-Sembrando Oportunidades-Langosta-Metro
238,Angel,Wilson,Reyes,47,0,Calle:Clavel Colonia:Lceas Crus  Alcaldia:Xochimilco C.P:16530,Cometa-Fauna,El trabajador no tiene ningun proyecto histórico
239,Kytzia,Gómez,Smith,60,23,Calle:Durazno Colonia:Las Cruces  Alcaldia:Xochimilco C.P:16530,Vista hacia el futuro-Mundo Educa,Vuelo al desarrollo-ProTierra-Revolucion Tecnologica-Paperclip-Tecnologia para todos-Laguna-Cerebros Exploradores-Hazlo Posible-Teletón-MAGA-Rápido y Eficaz-Conciencia Colectiva-Calidad de vida-Clonación-Pureza
240,Martin,Hazel,García,61,39,Calle:Avenida del Campo Colonia:Las Cruces  Alcaldia:Xochimilco C.P:16530,Fauna-ONG-Flora,Don Gato-Sembrando Oportunidades-Cerebros Exploradores-MAGA-Hazlo Posible-Unidad-ProTierra-Aprendizaje Dinamico-Calidad de vida-Convivencia Internacional-CEMEX-Anticorrupcion-Paperclip-Caras Inocentes-Rápido y Eficaz-Apoyo comunitario-TerraMar-Ciencia T-Tecnologia para todos-Club Inclusivo-viendo hacia el futuro-Integración Familiar-Teletón-Luciernaga-Pureza-Mundo Tecnologico-La Raza Cósmica-Viaje en el tiempo
241,Saul,O'Brien,Wilkins,25,7,Calle:Sor Juana Colonia:Las Cruces  Alcaldia:Xochimilco C.P:16530,ONG-Escuela Global-Flora,Caras Inocentes-Sembrando Oportunidades-Sputnik-Cerebros Exploradores-Tecnologia para todos
242,Samantha,González,Rivera,50,28,Calle:Los Reyes Colonia:Los Reyes Alcaldia:Xochimilco C.P:16605,Fauna-Internacional-Vista hacia el futuro,Don Gato-Apoyo comunitario-Unidad-Hazlo Posible-Metro-Mundo Tecnologico-Laguna-Cerebros Exploradores-Luciernaga-Revolucion Tecnologica-Teletón-Calidad de vida-Saber más-Tecnologia para todos-MAGA-Rápido y Eficaz-Paperclip-Convivencia Internacional-Reconstruccion-Conciencia Colectiva-Caras Inocentes-Viaje en el tiempo-viendo hacia el futuro-Anticorrupcion-Aprendizaje Dinamico-Club Inclusivo
243,Francisco,Byrne,Reyes,27,3,Calle:Pirules Colonia:Los Reyes Alcaldia:Xochimilco C.P:16605,Internacional,Mundo Tecnologico-ProTierra-Conciencia Colectiva
244,Miguel,Torres,Palacios,31,12,Calle:Calle Hueymic Colonia:Los Reyes Alcaldia:Xochimilco C.P:16605,Escuela Global-Nuevo Amanecer-Mundo Educa,Sputnik-Apoyo comunitario-ProTierra-Tecnologia para todos-Alimentemos al mundo-Reconstruccion-Cerebros Exploradores-Rápido y Eficaz
245,Sebastian,González,Wilkins,45,3,Calle:Nicolás Bravo  Colonia:Nativitas Alcaldia:Xochimilco C.P:16797,Flora,Orbia-Tecnologia para todos-Pureza
246,Jesica,Ramírez,Yañes,30,9,Calle:Hermenegildo Galeana Colonia:Nativitas Alcaldia:Xochimilco C.P:16797,Nuevo Rumbo,Anticorrupcion-Paperclip-Sembrando Oportunidades-Revolucion Tecnologica-Cerebros Exploradores-viendo hacia el futuro-Ciencia T-Alimentemos al mundo
247,Luis,Vázquez,Martínez,26,5,Calle:Vicente Guerrero Colonia:Nativitas Alcaldia:Xochimilco C.P:16797,Nuevo Rumbo,Reconstruccion-Alimentemos al mundo-CEMEX-Club Inclusivo
248,Luis,Miller,Varela,26,3,Calle:Mendoza Colonia:San Gregorio Atlapulco Alcaldia:Xochimilco C.P:16600,Internacional-Fauna,Apoyo comunitario
249,Antonela,Reyes,Sánchez,32,0,Calle:Guadalupe Victoria Colonia:San Gregorio Atlapulco Alcaldia:Xochimilco C.P:16600,Internacional,El trabajador no tiene ningun proyecto histórico
250,Antonela,Escañuela,Flores,22,1,Calle:Avenida México Colonia:San Gregorio Atlapulco Alcaldia:Xochimilco C.P:16600,Vista hacia el futuro-Internacional-ONG,El trabajador no tiene ningun proyecto histórico
251,Antonela,Varela,Gutiérrez,41,17,Calle:Caltongo Colonia:San Gregorio Atlapulco Alcaldia:Xochimilco C.P:16600,Cometa,Club Inclusivo-Hazlo Posible-La Raza Cósmica-MAGA-Viaje en el tiempo-Paperclip-TerraMar-Caras Inocentes-Tecnologia para todos-Rápido y Eficaz-Ciencia T-Orbia-Reconstruccion
252,Ramon,Xu,Villa,33,7,Calle:Moctezuma Colonia:San Gregorio Atlapulco Alcaldia:Xochimilco C.P:16600,Escuela Global,Mundo Tecnologico-TerraMar-Aprendizaje Dinamico-Teletón-viendo hacia el futuro
253,Rafael,Gómez,Ortiz,62,2,Calle:Colorines Colonia:San Gregorio Atlapulco Alcaldia:Xochimilco C.P:16600,Internacional,El trabajador no tiene ningun proyecto histórico
254,Martin,Sánchez,Torres,30,10,Calle:Magnolia Colonia:San Gregorio Atlapulco Alcaldia:Xochimilco C.P:16600,ONG-Nuevo Amanecer-Mundo Educa,Tecnologia para todos-Sputnik-Vuelo al desarrollo-Sembrando Oportunidades-Club Inclusivo-Paperclip-Reconstruccion-ProTierra-Calidad de vida-Metro
255,Gabriel,Skywalker,Rickles,21,0,Calle:Monte Carmelo Colonia:San Lucas Xochimanca Alcaldia:Xochimilco C.P:16300,Nuevo Amanecer-Internacional,El trabajador no tiene ningun proyecto histórico
256,Clara,O'Brien,Yorke,27,3,Calle:Monte Miravalle Colonia:San Lucas Xochimanca Alcaldia:Xochimilco C.P:16300,Escuela Global,Langosta-Sembrando Oportunidades
257,Saul,Wilson,Rourke,23,2,Calle:La Cima Colonia:San Lucas Xochimanca Alcaldia:Xochimilco C.P:16300,Cometa,Mundo Tecnologico
258,Federico,Xu,Yorke,43,19,Calle:Cielito Lindo Colonia:Quirino Mendoza Alcaldia:Xochimilco C.P:16710,Mundo Educa-Flora,TerraMar-CEMEX-ProTierra-Orbia-Viaje en el tiempo-Integración Familiar-Metro-Tecnologia para todos-Mundo Tecnologico-La Raza Cósmica-Club Inclusivo-Langosta
259,Jose,Ortiz,Varela,64,24,Calle:Quetzalcóatl Colonia:Cacama Alcaldia:Iztapalapa C.P:09820,Vista hacia el futuro-Nuevo Amanecer,Hazlo Posible-Calidad de vida-Conciencia Colectiva-CEMEX-Viaje en el tiempo-Unidad-ProTierra-Ciencia T-Cerebros Exploradores-Club Inclusivo-Tecnologia para todos-Sputnik-Paperclip-Caras Inocentes-Mundo Tecnologico-Don Gato-Alimentemos al mundo-Anticorrupcion-Metro-Sembrando Oportunidades
260,Lorena,Rourke,González,51,23,Calle:Cacama Colonia:Cacama Alcaldia:Iztapalapa C.P:09820,ONG-Internacional-Nuevo Rumbo,Metro-La Raza Cósmica-Viaje en el tiempo-Hazlo Posible-Caras Inocentes-Sembrando Oportunidades-Mundo Tecnologico-Anticorrupcion-Luciernaga-Pureza-Revolucion Tecnologica-Calidad de vida-Aprendizaje Dinamico-Unidad-CEMEX-Ciencia T-Clonación-Conciencia Colectiva
261,Kytzia,Almazo,Mao,29,1,Calle:Alhelí Colonia:La Planta Alcaldia:Iztapalapa C.P:09960,Nuevo Rumbo,El trabajador no tiene ningun proyecto histórico
262,Anastasio,Williams,O'Brien,64,20,Calle:Fresa Colonia:La Planta Alcaldia:Iztapalapa C.P:09960,Fauna-Mundo Educa-Cometa,Aprendizaje Dinamico-Metro-CEMEX-Teletón-Vuelo al desarrollo-La Raza Cósmica-Caras Inocentes-Conciencia Colectiva-Tecnologia para todos-Rápido y Eficaz-Clonación-Paperclip-Ciencia T-Unidad-Alimentemos al mundo
263,Martin,Davis,García,31,7,Calle:Cherán Colonia:El Triángulo Alcaldia:Iztapalapa C.P:09769,Vista hacia el futuro-Fauna-Nuevo Amanecer,Revolucion Tecnologica-Pureza-Alimentemos al mundo-MAGA-Rápido y Eficaz-Club Inclusivo
264,Martin,Morales,Rosillo,41,16,Calle:Censos Colonia:El Retoño Alcaldia:Iztapalapa C.P:09440,ONG-Fauna-Flora,Reconstruccion-Pureza-MAGA-Hazlo Posible-Convivencia Internacional-Club Inclusivo-CEMEX-Anticorrupcion-Unidad-viendo hacia el futuro-Caras Inocentes-Langosta-Sembrando Oportunidades-Clonación-Cerebros Exploradores
265,Leonardo,Michaels,Miller,29,0,Calle:Geólogos Colonia:El Triunfo Alcaldia:Iztapalapa C.P:09430,Escuela Global-ONG,El trabajador no tiene ningun proyecto histórico
266,Enrique,Davis,Brown,46,4,Calle:Lusitania Colonia:Lomas Estrella Alcaldia:Iztapalapa C.P:09890,Vista hacia el futuro-Nuevo Amanecer,Teletón-Reconstruccion-Convivencia Internacional-Caras Inocentes
